SED004,England AS,0.054181,0.945809,1E-05,0.497857,0.021369,0.480763,1E-05,0.333669,0.378336,1E-05,0.287976,1E-05,0.396458,0.303915,0.295209,1E-05,1E-05,0.004399,1E-05,0.193912,1E-05,0.325542,0.232079,0.00244,0.246007
SED010,England AS,0.033617,0.966373,1E-05,0.508,0.001084,0.490905,1E-05,0.332656,0.378499,1.6E-05,0.288819,1E-05,0.399744,0.302527,0.297699,1E-05,1E-05,1E-05,1E-05,0.266091,1E-05,0.345923,0.174431,1E-05,0.213525
SED013,England AS,0.03303,0.96696,1E-05,0.495551,0.00031,0.50413,1E-05,0.336059,0.392712,1.1E-05,0.271208,1E-05,0.415175,0.301422,0.283373,1E-05,1E-05,1E-05,1E-05,0.148466,1E-05,0.336434,0.258317,1E-05,0.256753
SED003,England AS,0.043955,0.956035,1E-05,0.501985,0.00966,0.488345,1E-05,0.318657,0.377461,1E-05,0.303862,1E-05,0.395215,0.29088,0.313875,1E-05,1E-05,1E-05,1E-05,0.267043,1E-05,0.336082,0.189574,1E-05,0.207272
SED020,England AS,0.035458,0.964532,1E-05,0.47819,0.002448,0.519351,1E-05,0.316238,0.404895,1E-05,0.278847,1E-05,0.423031,0.281648,0.295291,1E-05,1E-05,1E-05,1E-05,0.125186,1.3E-05,0.334828,0.287886,1E-05,0.252068
SED018,England AS,0.041864,0.958126,1E-05,0.477919,0.004851,0.51722,1E-05,0.31419,0.403394,1E-05,0.282395,1E-05,0.422319,0.280859,0.296791,1E-05,1E-05,1E-05,1E-05,0.141954,1E-05,0.34166,0.272076,1E-05,0.244279
SED011,England AS,0.023217,0.923309,0.053474,0.419191,1E-05,0.529623,0.051176,0.328781,0.423537,0.049636,0.198036,1E-05,0.455505,0.27903,0.21666,0.048785,1E-05,1E-05,0.048372,1E-05,1E-05,0.333461,0.336434,1E-05,0.281703
SED007,England AS,0.034062,0.917072,0.048865,0.428256,0.00701,0.519639,0.045095,0.303535,0.415079,0.043489,0.237887,1E-05,0.443439,0.260833,0.251498,0.042825,1E-05,0.001394,0.042818,0.055796,1E-05,0.347841,0.303364,0.000685,0.249486
SED021,England AS,0.050456,0.949534,1E-05,0.444489,0.008328,0.547173,1E-05,0.295842,0.429708,2E-05,0.27442,1E-05,0.452216,0.257427,0.290327,1E-05,1E-05,1E-05,1E-05,0.110002,1E-05,0.358138,0.297671,1E-05,0.234159
LAK005,England AS,0.037608,0.930035,0.032357,0.446923,0.008787,0.514345,0.029945,0.320317,0.411432,0.028336,0.239905,1E-05,0.433044,0.281374,0.253129,0.027458,0.004985,1E-05,0.026885,0.089829,0.004245,0.34403,0.27907,1E-05,0.25593
LAK004,England AS,0.039513,0.919984,0.040502,0.410078,0.007941,0.543369,0.038611,0.313302,0.438811,0.037541,0.210336,1E-05,0.464745,0.266183,0.22858,0.03638,0.00322,0.000891,0.036581,0.01265,0.00094,0.359286,0.320919,0.002308,0.267317
LAK015,England AS,0.027105,0.961632,0.011263,0.48257,0.000252,0.508048,0.00913,0.332453,0.398624,0.007008,0.261906,1E-05,0.41963,0.297762,0.273218,0.006995,0.002384,1E-05,0.006134,0.182521,2.1E-05,0.350324,0.223943,1E-05,0.237047
LAK011,England AS,0.027417,0.939471,0.033112,0.461106,0.002071,0.506801,0.030022,0.350704,0.406245,0.028456,0.214585,1E-05,0.434581,0.307146,0.229718,0.027653,0.000892,1E-05,0.02678,0.074108,0.0008,0.349063,0.268899,1E-05,0.280341
LAK012,England AS,0.033402,0.946317,0.020281,0.495803,0.003799,0.482117,0.018281,0.36466,0.38197,0.016611,0.23675,1E-05,0.405301,0.327411,0.250338,0.016162,0.000778,1E-05,0.015492,0.073818,1E-05,0.310853,0.29262,1E-05,0.307197
LAK003,England AS,0.036996,0.930799,0.032206,0.462129,0.00573,0.501962,0.030179,0.352209,0.402661,0.028904,0.216216,1E-05,0.429904,0.310453,0.231162,0.028104,0.000368,1E-05,0.0276,0.050702,1E-05,0.333241,0.292663,1E-05,0.295774
LAK010,England AS,0.026242,0.941405,0.032353,0.483089,0.001967,0.485306,0.029638,0.360003,0.385806,0.027977,0.226204,1E-05,0.412638,0.320484,0.239521,0.027337,1E-05,1E-05,0.026871,0.074098,1E-05,0.324687,0.276984,1E-05,0.29734
LAK007,England AS,0.03732,0.939882,0.022797,0.468294,0.006036,0.504392,0.021278,0.339862,0.40139,0.019562,0.239176,1E-05,0.426253,0.301902,0.252692,0.019133,1E-05,1E-05,0.018475,0.106297,1E-05,0.339938,0.266253,1E-05,0.269017
LAK002,England AS,0.037454,0.934747,0.027799,0.458849,0.008754,0.50733,0.025067,0.331957,0.404854,0.023399,0.239781,1E-05,0.430827,0.292844,0.253506,0.022803,1E-05,1E-05,0.022292,0.092073,1E-05,0.344109,0.275564,1E-05,0.265942
LAK001,England AS,0.0246,0.943902,0.031498,0.451649,1E-05,0.519277,0.029064,0.332207,0.412583,0.027199,0.228002,1E-05,0.439802,0.289685,0.24395,0.026543,1E-05,1E-05,0.025742,0.102657,1E-05,0.355197,0.261511,1E-05,0.254873
